SG_PARTIDO,NM_PARTIDO,DS_CARGO,SG_UF,txGenFeminino,totalGenFeminino,txCorRacaPreta,totalCorRacaPreta,txCorRacaPretaParda,totalCorRacaPretaParda,txCorRacaNaoBranca,totalCorRacaNaoBranca,totalBens,avgBens,avgBensNotZero,txEstadoCivilCasado,txEstadoCivilSolteiro,txEstadoCivilSeparadoDivorciado,avgIdade,totalCandidaturas
NOVO,PARTIDO NOVO,VICE-PREFEITO,GO,0.166666666666667,3,0.111111111111111,2,0.277777777777778,5,0.277777777777778,5,30308663.76,1683814.65333333,2331435.67384615,0.777777777777778,0.166666666666667,0.0,52.7222222222222,18
NOVO,PARTIDO NOVO,VICE-PREFEITO,MA,0.3,6,0.15,3,0.7,14,0.75,15,4714214.98,235710.749,523801.664444444,0.5,0.4,0.0,45.85,20
NOVO,PARTIDO NOVO,VICE-PREFEITO,MG,0.4,18,0.0666666666666667,3,0.422222222222222,19,0.422222222222222,19,23455295.43,521228.787333333,633926.903513514,0.777777777777778,0.0888888888888889,0.0,51.6888888888889,45
NOVO,PARTIDO NOVO,VICE-PREFEITO,MS,0.333333333333333,3,0.111111111111111,1,0.555555555555556,5,0.666666666666667,6,1373400,152600.0,228900.0,0.666666666666667,0.333333333333333,0.0,43.8888888888889,9
NOVO,PARTIDO NOVO,VICE-PREFEITO,MT,0.666666666666667,4,0.0,0,0.5,3,0.5,3,7952249.37,1325374.895,1325374.895,0.666666666666667,0.166666666666667,0.0,52.5,6
NOVO,PARTIDO NOVO,VICE-PREFEITO,PA,0.5,3,0.166666666666667,1,0.666666666666667,4,0.666666666666667,4,367000,61166.6666666667,91750.0,0.5,0.333333333333333,0.0,41.8333333333333,6
NOVO,PARTIDO NOVO,VICE-PREFEITO,PB,0.0,0,0.0,0,0.75,3,0.75,3,802024.82,200506.205,401012.41,0.75,0.25,0.0,48.5,4
NOVO,PARTIDO NOVO,VICE-PREFEITO,PE,0.5,1,0.0,0,0.0,0,0.0,0,865000,432500.0,432500.0,0.5,0.5,0.0,50.0,2
NOVO,PARTIDO NOVO,VICE-PREFEITO,PI,0.0,0,0.0,0,1.0,1,1.0,1,1840000,1840000.0,1840000.0,1.0,0.0,0.0,40.0,1
NOVO,PARTIDO NOVO,VICE-PREFEITO,PR,0.166666666666667,3,0.0,0,0.166666666666667,3,0.166666666666667,3,16841079.04,935615.502222222,1052567.44,0.722222222222222,0.222222222222222,0.0,48.0,18
NOVO,PARTIDO NOVO,VICE-PREFEITO,RJ,0.310344827586207,9,0.0689655172413793,2,0.413793103448276,12,0.413793103448276,12,11214332.15,386701.10862069,448573.286,0.724137931034483,0.103448275862069,0.0344827586206897,50.4137931034483,29
NOVO,PARTIDO NOVO,VICE-PREFEITO,RN,0.0,0,0.0,0,0.5,1,0.5,1,109900,54950.0,109900.0,1.0,0.0,0.0,46.0,2
NOVO,PARTIDO NOVO,VICE-PREFEITO,RO,0.25,1,0.0,0,0.25,1,0.25,1,3139000,784750.0,1046333.33333333,0.5,0.5,0.0,47.0,4
NOVO,PARTIDO NOVO,VICE-PREFEITO,RR,0.0,0,0.0,0,1.0,1,1.0,1,0,0.0,0,1.0,0.0,0.0,57.0,1
NOVO,PARTIDO NOVO,VICE-PREFEITO,RS,0.625,5,0.0,0,0.0,0,0.0,0,4125215.59,515651.94875,589316.512857143,0.625,0.25,0.0,49.75,8
NOVO,PARTIDO NOVO,VICE-PREFEITO,SC,0.227272727272727,5,0.0,0,0.0909090909090909,2,0.0909090909090909,2,22857173.65,1038962.43863636,1088436.84047619,0.636363636363636,0.181818181818182,0.0,48.5454545454545,22
NOVO,PARTIDO NOVO,VICE-PREFEITO,SE,1.0,1,1.0,1,1.0,1,1.0,1,60000,60000.0,60000.0,0.0,1.0,0.0,28.0,1
NOVO,PARTIDO NOVO,VICE-PREFEITO,SP,0.290909090909091,16,0.0363636363636364,2,0.0545454545454545,3,0.0545454545454545,3,110190954.49,2003471.89981818,2295644.88520833,0.672727272727273,0.0909090909090909,0.0181818181818182,51.1090909090909,55
NOVO,PARTIDO NOVO,VICE-PREFEITO,TO,0.5,1,0.0,0,1.0,2,1.0,2,819752.71,409876.355,409876.355,1.0,0.0,0.0,36.0,2
PC do B,PARTIDO COMUNISTA DO BRASIL,PREFEITO,AC,0.0,0,0.0,0,1.0,1,1.0,1,770000,770000.0,770000.0,0.0,1.0,0.0,48.0,1
PC do B,PARTIDO COMUNISTA DO BRASIL,PREFEITO,AM,0.0,0,0.0,0,1.0,2,1.0,2,1565000,782500.0,1565000.0,0.5,0.5,0.0,60.0,2
PC do B,PARTIDO COMUNISTA DO BRASIL,PREFEITO,BA,0.148148148148148,4,0.111111111111111,3,0.592592592592593,16,0.592592592592593,16,13920418.37,515571.050740741,556816.7348,0.62962962962963,0.296296296296296,0.037037037037037,49.2962962962963,27
PC do B,PARTIDO COMUNISTA DO BRASIL,PREFEITO,CE,0.0,0,0.0,0,0.0,0,0.0,0,1830000,915000.0,915000.0,0.0,0.5,0.0,39.5,2
PC do B,PARTIDO COMUNISTA DO BRASIL,PREFEITO,ES,0.0,0,0.0,0,1.0,1,1.0,1,230000,230000.0,230000.0,1.0,0.0,0.0,71.0,1
PC do B,PARTIDO COMUNISTA DO BRASIL,PREFEITO,MA,0.181818181818182,2,0.0,0,0.909090909090909,10,0.909090909090909,10,8014951.74,728631.976363636,728631.976363636,0.454545454545455,0.363636363636364,0.0,48.2727272727273,11
PC do B,PARTIDO COMUNISTA DO BRASIL,PREFEITO,MG,0.0,0,0.0,0,0.4,2,0.6,3,488800,97760.0,122200.0,0.6,0.4,0.0,40.2,5
PC do B,PARTIDO COMUNISTA DO BRASIL,PREFEITO,MT,1.0,1,0.0,0,1.0,1,1.0,1,309000,309000.0,309000.0,0.0,1.0,0.0,60.0,1
PC do B,PARTIDO COMUNISTA DO BRASIL,PREFEITO,PA,1.0,1,0.0,0,1.0,1,1.0,1,0,0.0,0,1.0,0.0,0.0,54.0,1
PC do B,PARTIDO COMUNISTA DO BRASIL,PREFEITO,PB,0.0,0,0.0,0,0.0,0,0.0,0,890000,445000.0,445000.0,0.0,1.0,0.0,60.5,2
PC do B,PARTIDO COMUNISTA DO BRASIL,PREFEITO,PE,0.0,0,0.0,0,0.5,1,0.5,1,965445.56,482722.78,482722.78,1.0,0.0,0.0,47.5,2
PC do B,PARTIDO COMUNISTA DO BRASIL,PREFEITO,PR,0.0,0,0.0,0,1.0,1,1.0,1,0,0.0,0,0.0,1.0,0.0,57.0,1
PC do B,PARTIDO COMUNISTA DO BRASIL,PREFEITO,RS,0.0,0,0.0,0,0.0,0,0.0,0,398581.42,199290.71,199290.71,0.0,1.0,0.0,46.5,2
PC do B,PARTIDO COMUNISTA DO BRASIL,PREFEITO,SP,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,57.0,1
PC do B,PARTIDO COMUNISTA DO BRASIL,PREFEITO,TO,0.0,0,0.0,0,1.0,1,1.0,1,300000,300000.0,300000.0,0.0,1.0,0.0,44.0,1
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,AC,0.407407407407407,22,0.148148148148148,8,0.888888888888889,48,0.907407407407407,49,3974000,73592.5925925926,180636.363636364,0.296296296296296,0.685185185185185,0.0,41.8333333333333,54
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,AL,0.444444444444444,4,0.222222222222222,2,0.777777777777778,7,0.888888888888889,8,1171500,130166.666666667,195250.0,0.777777777777778,0.222222222222222,0.0,47.4444444444444,9
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,AM,0.470588235294118,40,0.0941176470588235,8,0.847058823529412,72,0.917647058823529,78,3287988.46,38682.2171764706,117428.159285714,0.223529411764706,0.694117647058824,0.0,47.1411764705882,85
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,AP,0.4375,7,0.3125,5,0.9375,15,0.9375,15,746000,46625.0,74600.0,0.4375,0.5,0.0,45.6875,16
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,BA,0.387871853546911,339,0.240274599542334,210,0.832951945080092,728,0.8558352402746,748,91757994.52,104986.26375286,152675.531647255,0.419908466819222,0.503432494279176,0.0022883295194508,45.804347826087,874
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,CE,0.428571428571429,54,0.150793650793651,19,0.80952380952381,102,0.825396825396825,104,10764200.31,85430.1611904762,153774.290142857,0.325396825396825,0.579365079365079,0.0,44.0555555555556,126
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,ES,0.442307692307692,23,0.326923076923077,17,0.692307692307692,36,0.711538461538462,37,7112641.67,136781.570576923,254022.916785714,0.326923076923077,0.519230769230769,0.0,48.3461538461538,52
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,GO,0.413333333333333,31,0.2,15,0.613333333333333,46,0.613333333333333,46,13425759.73,179010.129733333,279703.327708333,0.346666666666667,0.466666666666667,0.0133333333333333,49.4533333333333,75
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,MA,0.383597883597884,145,0.148148148148148,56,0.764550264550265,289,0.814814814814815,308,39747326.92,105151.658518519,192016.072077295,0.396825396825397,0.523809523809524,0.00264550264550265,45.1349206349206,378
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,MG,0.430232558139535,111,0.263565891472868,68,0.670542635658915,173,0.674418604651163,174,342898075.01,1329062.30624031,2041059.97029762,0.441860465116279,0.406976744186047,0.0116279069767442,50.6356589147287,258
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,MS,0.5,7,0.142857142857143,2,0.5,7,0.571428571428571,8,666683.98,47620.2842857143,133336.796,0.285714285714286,0.571428571428571,0.0,38.7857142857143,14
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,MT,0.555555555555556,5,0.333333333333333,3,0.666666666666667,6,0.666666666666667,6,747984.72,83109.4133333333,124664.12,0.111111111111111,0.666666666666667,0.0,47.7777777777778,9
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,PA,0.421875,54,0.2109375,27,0.8671875,111,0.8671875,111,14061635.98,109856.53109375,175770.44975,0.359375,0.5703125,0.0,45.6015625,128
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,PB,0.428571428571429,30,0.128571428571429,9,0.685714285714286,48,0.7,49,4689478,66992.5428571429,161706.137931034,0.414285714285714,0.385714285714286,0.0285714285714286,46.3857142857143,70
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,PE,0.401162790697674,69,0.209302325581395,36,0.784883720930233,135,0.784883720930233,135,10876853.78,63237.5219767442,155383.625428571,0.441860465116279,0.453488372093023,0.0,46.203488372093,172
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,PI,0.379310344827586,11,0.275862068965517,8,0.655172413793103,19,0.655172413793103,19,2709763.08,93440.1062068966,142619.109473684,0.413793103448276,0.551724137931034,0.0,47.1379310344828,29
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,PR,0.492753623188406,34,0.188405797101449,13,0.420289855072464,29,0.463768115942029,32,6514816.29,94417.6273913044,203588.0090625,0.434782608695652,0.420289855072464,0.0289855072463768,48.1594202898551,69
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,RJ,0.417582417582418,38,0.373626373626374,34,0.626373626373626,57,0.626373626373626,57,8775823.89,96437.6251648352,283091.073225806,0.406593406593407,0.472527472527473,0.0,48.2967032967033,91
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,RN,0.402777777777778,29,0.111111111111111,8,0.555555555555556,40,0.569444444444444,41,6113610.18,84911.2525,124767.554693878,0.5,0.361111111111111,0.0,45.4305555555556,72
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,RO,0.461538461538462,6,0.230769230769231,3,0.923076923076923,12,0.923076923076923,12,2808808,216062.153846154,280880.8,0.384615384615385,0.307692307692308,0.0,49.0,13
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,RR,0.5,1,0.0,0,1.0,2,1.0,2,1550000,775000.0,1550000.0,1.0,0.0,0.0,49.0,2
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,RS,0.450980392156863,46,0.205882352941176,21,0.313725490196078,32,0.333333333333333,34,15499499.39,151955.876372549,221421.419857143,0.343137254901961,0.529411764705882,0.00980392156862745,48.9607843137255,102
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,SC,0.469387755102041,23,0.224489795918367,11,0.36734693877551,18,0.387755102040816,19,9315488.02,190112.000408163,345018.074814815,0.428571428571429,0.510204081632653,0.0,46.2040816326531,49
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,SE,0.5,6,0.0,0,1.0,12,1.0,12,1924916.03,160409.669166667,481229.0075,0.5,0.333333333333333,0.0,52.1666666666667,12
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,SP,0.470899470899471,89,0.285714285714286,54,0.497354497354497,94,0.502645502645503,95,29267337.31,154853.636560847,295629.66979798,0.433862433862434,0.417989417989418,0.0211640211640212,50.0634920634921,189
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,TO,0.432432432432432,16,0.216216216216216,8,0.891891891891892,33,0.891891891891892,33,3486848.1,94239.1378378378,193713.783333333,0.297297297297297,0.594594594594595,0.0,46.9459459459459,37
PC do B,PARTIDO COMUNISTA DO BRASIL,VICE-PREFEITO,AM,0.0,0,0.0,0,0.0,0,0.0,0,3943000,1971500.0,1971500.0,1.0,0.0,0.0,48.5,2
PC do B,PARTIDO COMUNISTA DO BRASIL,VICE-PREFEITO,AP,0.0,0,0.0,0,1.0,1,1.0,1,72000,72000.0,72000.0,0.0,1.0,0.0,46.0,1
PC do B,PARTIDO COMUNISTA DO BRASIL,VICE-PREFEITO,BA,0.0952380952380952,2,0.285714285714286,6,0.666666666666667,14,0.666666666666667,14,7531787.8,358656.561904762,418432.655555556,0.619047619047619,0.285714285714286,0.0,50.6666666666667,21
PC do B,PARTIDO COMUNISTA DO BRASIL,VICE-PREFEITO,CE,0.0,0,0.0,0,0.0,0,0.0,0,485926.56,242963.28,242963.28,1.0,0.0,0.0,60.0,2
PC do B,PARTIDO COMUNISTA DO BRASIL,VICE-PREFEITO,ES,0.6,3,0.2,1,0.8,4,0.8,4,318783,63756.6,79695.75,0.2,0.2,0.0,55.2,5
PC do B,PARTIDO COMUNISTA DO BRASIL,VICE-PREFEITO,GO,0.0,0,0.0,0,0.0,0,0.0,0,90235.63,90235.63,90235.63,0.0,0.0,0.0,53.0,1
PC do B,PARTIDO COMUNISTA DO BRASIL,VICE-PREFEITO,MA,0.235294117647059,4,0.117647058823529,2,0.647058823529412,11,0.647058823529412,11,7492185.26,440716.78,681107.750909091,0.529411764705882,0.352941176470588,0.0,53.9411764705882,17
PC do B,PARTIDO COMUNISTA DO BRASIL,VICE-PREFEITO,MG,0.5,7,0.142857142857143,2,0.571428571428571,8,0.571428571428571,8,3934465.88,281033.277142857,327872.156666667,0.571428571428571,0.214285714285714,0.0,51.3571428571429,14
PC do B,PARTIDO COMUNISTA DO BRASIL,VICE-PREFEITO,MT,0.0,0,0.0,0,1.0,1,1.0,1,0,0.0,0,1.0,0.0,0.0,60.0,1
PC do B,PARTIDO COMUNISTA DO BRASIL,VICE-PREFEITO,PA,0.25,1,0.0,0,0.5,2,0.5,2,1270000,317500.0,635000.0,0.75,0.25,0.0,54.0,4
PC do B,PARTIDO COMUNISTA DO BRASIL,VICE-PREFEITO,PB,0.0,0,0.0,0,1.0,2,1.0,2,210000,105000.0,105000.0,0.0,0.5,0.0,53.5,2
PC do B,PARTIDO COMUNISTA DO BRASIL,VICE-PREFEITO,PE,0.428571428571429,3,0.0,0,0.285714285714286,2,0.285714285714286,2,33451532.42,4778790.34571429,4778790.34571429,0.714285714285714,0.285714285714286,0.0,44.1428571428571,7
PC do B,PARTIDO COMUNISTA DO BRASIL,VICE-PREFEITO,PI,0.0,0,0.0,0,1.0,1,1.0,1,0,0.0,0,0.0,1.0,0.0,39.0,1
PC do B,PARTIDO COMUNISTA DO BRASIL,VICE-PREFEITO,PR,0.833333333333333,5,0.0,0,0.333333333333333,2,0.333333333333333,2,731899.65,121983.275,182974.9125,0.5,0.5,0.0,52.1666666666667,6
PC do B,PARTIDO COMUNISTA DO BRASIL,VICE-PREFEITO,RJ,0.0,0,0.0,0,0.333333333333333,1,0.333333333333333,1,346860.59,115620.196666667,173430.295,0.333333333333333,0.333333333333333,0.0,55.0,3
PC do B,PARTIDO COMUNISTA DO BRASIL,VICE-PREFEITO,RN,1.0,1,1.0,1,1.0,1,1.0,1,0,0.0,0,0.0,0.0,0.0,46.0,1
PC do B,PARTIDO COMUNISTA DO BRASIL,VICE-PREFEITO,RS,0.5,2,0.25,1,0.5,2,0.5,2,882211.75,220552.9375,294070.583333333,0.75,0.25,0.0,49.5,4
PC do B,PARTIDO COMUNISTA DO BRASIL,VICE-PREFEITO,SC,0.5,1,0.0,0,0.0,0,0.0,0,2922707.83,1461353.915,1461353.915,0.5,0.5,0.0,61.5,2
PC do B,PARTIDO COMUNISTA DO BRASIL,VICE-PREFEITO,SP,0.333333333333333,2,0.166666666666667,1,0.5,3,0.5,3,378393.94,63065.6566666667,126131.313333333,0.166666666666667,0.333333333333333,0.0,46.3333333333333,6
PCB,PARTIDO COMUNISTA BRASILEIRO,PREFEITO,BA,0.0,0,0.0,0,0.0,0,0.0,0,70000,70000.0,70000.0,0.0,0.0,0.0,32.0,1
PCB,PARTIDO COMUNISTA BRASILEIRO,PREFEITO,CE,0.0,0,0.0,0,1.0,1,1.0,1,540000,540000.0,540000.0,0.0,1.0,0.0,60.0,1
PCB,PARTIDO COMUNISTA BRASILEIRO,PREFEITO,MA,0.0,0,0.0,0,1.0,1,1.0,1,8000,8000.0,8000.0,0.0,1.0,0.0,27.0,1
PCB,PARTIDO COMUNISTA BRASILEIRO,PREFEITO,MG,0.0,0,1.0,1,1.0,1,1.0,1,390000,390000.0,390000.0,1.0,0.0,0.0,74.0,1
PCB,PARTIDO COMUNISTA BRASILEIRO,PREFEITO,PE,0.0,0,0.5,1,0.5,1,0.5,1,0,0.0,0,0.0,0.5,0.5,46.5,2
PCB,PARTIDO COMUNISTA BRASILEIRO,PREFEITO,SP,0.0,0,0.0,0,0.333333333333333,1,0.333333333333333,1,360104.17,120034.723333333,180052.085,0.0,0.666666666666667,0.0,38.3333333333333,3
PCB,PARTIDO COMUNISTA BRASILEIRO,VEREADOR,BA,0.5,1,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,1.0,0.0,27.5,2
PCB,PARTIDO COMUNISTA BRASILEIRO,VEREADOR,MG,0.5,1,1.0,2,1.0,2,1.0,2,548000,274000.0,274000.0,0.5,0.5,0.0,61.5,2
PCB,PARTIDO COMUNISTA BRASILEIRO,VEREADOR,RJ,0.4,2,0.0,0,0.0,0,0.2,1,2000350.63,400070.126,400070.126,0.0,0.6,0.0,59.0,5
PCB,PARTIDO COMUNISTA BRASILEIRO,VEREADOR,RS,0.5,1,0.0,0,0.0,0,0.0,0,300000,150000.0,300000.0,0.5,0.5,0.0,65.0,2
PCB,PARTIDO COMUNISTA BRASILEIRO,VEREADOR,SP,0.5,3,0.5,3,0.666666666666667,4,0.666666666666667,4,2197358.22,366226.37,549339.555,0.166666666666667,0.833333333333333,0.0,40.3333333333333,6
PCB,PARTIDO COMUNISTA BRASILEIRO,VICE-PREFEITO,BA,1.0,1,1.0,1,1.0,1,1.0,1,12000,12000.0,12000.0,0.0,1.0,0.0,25.0,1
PCB,PARTIDO COMUNISTA BRASILEIRO,VICE-PREFEITO,CE,0.0,0,0.0,0,1.0,1,1.0,1,7341,7341.0,7341.0,0.0,1.0,0.0,56.0,1
PCB,PARTIDO COMUNISTA BRASILEIRO,VICE-PREFEITO,MA,0.0,0,1.0,1,1.0,1,1.0,1,95000,95000.0,95000.0,1.0,0.0,0.0,41.0,1
PCB,PARTIDO COMUNISTA BRASILEIRO,VICE-PREFEITO,MG,0.0,0,1.0,1,1.0,1,1.0,1,395000,395000.0,395000.0,0.0,0.0,0.0,63.0,1
PCB,PARTIDO COMUNISTA BRASILEIRO,VICE-PREFEITO,PE,0.5,1,1.0,2,1.0,2,1.0,2,30000,15000.0,30000.0,0.5,0.5,0.0,64.0,2
PCB,PARTIDO COMUNISTA BRASILEIRO,VICE-PREFEITO,SP,0.333333333333333,1,0.0,0,0.333333333333333,1,0.333333333333333,1,57000,19000.0,57000.0,0.0,1.0,0.0,31.3333333333333,3
PCO,PARTIDO DA CAUSA OPERÁRIA,PREFEITO,AL,1.0,1,1.0,1,1.0,1,1.0,1,0,0.0,0,0.0,1.0,0.0,25.0,1
PCO,PARTIDO DA CAUSA OPERÁRIA,PREFEITO,AP,0.0,0,0.0,0,1.0,1,1.0,1,0,0.0,0,0.0,1.0,0.0,46.0,1
PCO,PARTIDO DA CAUSA OPERÁRIA,PREFEITO,BA,0.0,0,0.5,1,1.0,2,1.0,2,195.42,97.71,195.42,0.0,1.0,0.0,36.5,2
PCO,PARTIDO DA CAUSA OPERÁRIA,PREFEITO,CE,0.0,0,0.0,0,1.0,1,1.0,1,0,0.0,0,1.0,0.0,0.0,68.0,1
PCO,PARTIDO DA CAUSA OPERÁRIA,PREFEITO,MG,0.25,1,0.25,1,0.5,2,0.5,2,9176.1,2294.025,9176.1,0.0,0.75,0.0,53.75,4
PCO,PARTIDO DA CAUSA OPERÁRIA,PREFEITO,MS,0.0,0,0.25,1,0.25,1,1.0,4,780000,195000.0,780000.0,0.25,0.5,0.0,53.75,4
PCO,PARTIDO DA CAUSA OPERÁRIA,PREFEITO,PB,0.0,0,0.0,0,1.0,2,1.0,2,0,0.0,0,0.5,0.5,0.0,53.5,2
PCO,PARTIDO DA CAUSA OPERÁRIA,PREFEITO,PE,0.0,0,1.0,2,1.0,2,1.0,2,0,0.0,0,0.0,1.0,0.0,40.0,2
PCO,PARTIDO DA CAUSA OPERÁRIA,PREFEITO,PI,1.0,1,0.0,0,1.0,1,1.0,1,450000,450000.0,450000.0,0.0,0.0,0.0,71.0,1
PCO,PARTIDO DA CAUSA OPERÁRIA,PREFEITO,PR,0.0,0,0.5,1,0.5,1,0.5,1,106000,53000.0,106000.0,0.0,1.0,0.0,35.5,2
PCO,PARTIDO DA CAUSA OPERÁRIA,PREFEITO,RJ,0.25,1,0.25,1,0.75,3,0.75,3,132497.57,33124.3925,66248.785,0.25,0.75,0.0,50.75,4
PCO,PARTIDO DA CAUSA OPERÁRIA,PREFEITO,RS,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.5,0.0,0.0,62.5,2
PCO,PARTIDO DA CAUSA OPERÁRIA,PREFEITO,SC,0.0,0,0.0,0,0.5,1,0.5,1,0,0.0,0,0.0,1.0,0.0,35.5,2
PCO,PARTIDO DA CAUSA OPERÁRIA,PREFEITO,SE,0.0,0,0.0,0,0.0,0,0.0,0,1586.67,1586.67,1586.67,0.0,1.0,0.0,29.0,1
PCO,PARTIDO DA CAUSA OPERÁRIA,PREFEITO,SP,0.307692307692308,4,0.384615384615385,5,0.461538461538462,6,0.461538461538462,6,1104122.64,84932.5107692308,220824.528,0.153846153846154,0.692307692307692,0.0,45.6153846153846,13
PCO,PARTIDO DA CAUSA OPERÁRIA,VEREADOR,AP,0.5,1,1.0,2,1.0,2,1.0,2,0,0.0,0,0.0,1.0,0.0,28.0,2
PCO,PARTIDO DA CAUSA OPERÁRIA,VEREADOR,BA,0.0,0,0.0,0,1.0,1,1.0,1,0,0.0,0,0.0,1.0,0.0,65.0,1
PCO,PARTIDO DA CAUSA OPERÁRIA,VEREADOR,MG,0.5,1,0.5,1,0.5,1,0.5,1,0,0.0,0,0.0,1.0,0.0,25.5,2
PCO,PARTIDO DA CAUSA OPERÁRIA,VEREADOR,MS,0.5,6,0.0,0,0.0,0,1.0,12,0,0.0,0,0.25,0.75,0.0,38.5833333333333,12
PCO,PARTIDO DA CAUSA OPERÁRIA,VEREADOR,MT,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,1.0,0.0,29.0,1
PCO,PARTIDO DA CAUSA OPERÁRIA,VEREADOR,PA,1.0,1,0.0,0,1.0,1,1.0,1,0,0.0,0,0.0,1.0,0.0,42.0,1
PCO,PARTIDO DA CAUSA OPERÁRIA,VEREADOR,PB,0.333333333333333,6,0.0555555555555556,1,0.666666666666667,12,0.666666666666667,12,268011.66,14889.5366666667,44668.61,0.0,0.944444444444444,0.0,46.1111111111111,18
PCO,PARTIDO DA CAUSA OPERÁRIA,VEREADOR,PE,0.5,1,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,1.0,0.0,49.5,2
PCO,PARTIDO DA CAUSA OPERÁRIA,VEREADOR,RJ,0.4,10,0.36,9,0.8,20,0.8,20,1862000,74480.0,372400.0,0.28,0.56,0.0,48.84,25
PCO,PARTIDO DA CAUSA OPERÁRIA,VEREADOR,SP,0.5,12,0.0833333333333333,2,0.25,6,0.25,6,4834210.97,201425.457083333,402850.914166667,0.291666666666667,0.5,0.0,49.0416666666667,24
PCO,PARTIDO DA CAUSA OPERÁRIA,VICE-PREFEITO,AL,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,1.0,0.0,24.0,1
PCO,PARTIDO DA CAUSA OPERÁRIA,VICE-PREFEITO,AP,1.0,1,1.0,1,1.0,1,1.0,1,0,0.0,0,0.0,1.0,0.0,43.0,1
PCO,PARTIDO DA CAUSA OPERÁRIA,VICE-PREFEITO,BA,0.0,0,0.0,0,1.0,2,1.0,2,0,0.0,0,0.0,1.0,0.0,42.0,2
PCO,PARTIDO DA CAUSA OPERÁRIA,VICE-PREFEITO,CE,0.0,0,1.0,1,1.0,1,1.0,1,0,0.0,0,0.0,0.0,0.0,57.0,1
PCO,PARTIDO DA CAUSA OPERÁRIA,VICE-PREFEITO,MG,0.75,3,0.5,2,0.5,2,0.5,2,0,0.0,0,0.0,1.0,0.0,34.75,4
PCO,PARTIDO DA CAUSA OPERÁRIA,VICE-PREFEITO,MS,0.5,2,0.0,0,0.0,0,0.75,3,3500,875.0,3500.0,0.25,0.75,0.0,35.0,4
PCO,PARTIDO DA CAUSA OPERÁRIA,VICE-PREFEITO,PB,0.0,0,0.0,0,0.5,1,0.5,1,0,0.0,0,0.0,1.0,0.0,37.5,2
PCO,PARTIDO DA CAUSA OPERÁRIA,VICE-PREFEITO,PE,0.0,0,0.5,1,1.0,2,1.0,2,0,0.0,0,0.0,1.0,0.0,33.0,2
PCO,PARTIDO DA CAUSA OPERÁRIA,VICE-PREFEITO,PI,1.0,1,0.0,0,0.0,0,0.0,0,450000,450000.0,450000.0,0.0,1.0,0.0,66.0,1
PCO,PARTIDO DA CAUSA OPERÁRIA,VICE-PREFEITO,PR,0.0,0,0.5,1,0.5,1,0.5,1,347000,173500.0,347000.0,0.0,1.0,0.0,40.0,2
PCO,PARTIDO DA CAUSA OPERÁRIA,VICE-PREFEITO,RJ,0.5,2,0.25,1,0.75,3,0.75,3,129000,32250.0,129000.0,0.25,0.75,0.0,55.0,4
PCO,PARTIDO DA CAUSA OPERÁRIA,VICE-PREFEITO,RS,0.0,0,0.0,0,0.5,1,0.5,1,0,0.0,0,0.0,1.0,0.0,56.0,2
PCO,PARTIDO DA CAUSA OPERÁRIA,VICE-PREFEITO,SC,0.0,0,0.0,0,0.5,1,0.5,1,0,0.0,0,0.5,0.0,0.0,52.5,2
PCO,PARTIDO DA CAUSA OPERÁRIA,VICE-PREFEITO,SE,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,1.0,0.0,27.0,1
